An you lie, sirrah, we’ll have you whipped.;If you lie, sirrah, we will have you whipped.
A cup, closed in my true love’s hand?;A cup, closed in my true love’s hand?
An they be not, let them hang themselves in their own straps.;If they are not, let them hang themselves in their own straps.
And when she is froward, peevish, sullen, sour, And not obedient to his honest will, What is she but a foul contending rebel And graceless traitor to her loving lord?;When she is froward, peevish, sullen, sour, and not obedient to his honest will, what is she but a rebel and a sour, threatening traitor
And for the Jew’s bond which he hath of me, Let it not enter in your mind of love.;For the Jew’s bond that he has of me, let it not enter your mind of love.
Alas, Iago, my lord hath so bewhored her, Thrown such despite and heavy terms upon her, That true hearts cannot bear it.;Iago, my lord has so much to do with her, throws such a thing on her, despite and heavy terms, that true hearts cannot bear it.
And thy father Was Duke of Milan, and thou his only heir And princess no worse issued.;Your father was Duke of Milan, and you were his only heir and princess.
Ah, where’s my man?—Give me some aqua vitae.— These griefs, these woes, these sorrows make me old.;Oh, where is my man?—Give me some aqua vitae.— These griefs, these woes, these sorrows make me old.
Alas, too soon We came aboard.;Too soon we arrived.
And then?;And then?
And mine, to eke out hers.;I will be mine, to eke out hers.
An if your wife be not a madwoman, And know how well I have deserved the ring, She would not hold out enemy forever For giving it to me.;If your wife is not a madwoman, and know how much I deserve the ring, she will not hold out for forever for giving it to me.
And on the answer, he pays you as surely as your feet hit the ground they step on.;On the answer, he pays you as sure as your feet hit the ground they step on.
And Benedick is not the unhopefulest husband that I know.;Benedick is not the unhopefulest husband I know.
Are you yet living?;Are you still living?
And so he goes to heaven.;He goes to heaven.
A howling monster, a drunken monster.;A drunken monster.
And welcome, welcome!;Welcome, welcome!
All ports I’ll bar.;I will bar all ports.
All is not well.;It is not good.
A heavy summons lies like lead upon me, And yet I would not sleep.;I would not sleep.
Although I hate her, I’ll not harm her so.;I hate her, but I will not harm her.
An it had not fallen flat-long.;It was not flat-long.
And supportable To make the dear loss have I means much weaker Than you may call to comfort you, for I Have lost my daughter.;I am more than happy to make the loss worse than you may call to comfort you, because I have lost my daughter.
Adieu, good Monsieur Melancholy.;Adieu, good Monsieur Melancholy.
Against my brother Lucius?;Is my brother Lucius against him?
And thus a while the fit will work on him.;He will be able to do so for a while.
A bridegroom, say you?;A bride, say you?
An thou hadst been set i' th' stocks for that question, thou’dst well deserved it.;If you had been set to stock your stocks for that question, you would have deserved it.
And so in me, and so, I think, in all.;I think I am all about it.
And all my armor laid into my tent?;Isn’t it all my armor laying in my tent?
And yonder, Caesar.;And yonder, Caesar.
Are you not well?;Are you not good?
And her sister By her is poisoned.;Her sister is poisoned by her.
And here’s a marvelous convenient place for our rehearsal.;Here is a wonderful place to perform.
A sick man in sadness makes his will, A word ill urged to one that is so ill.;A sick man in sadness makes his will, a word ill urged to one who is so ill.
And if it stand, as you yourself still do, Within the eye of honor, be assured My purse, my person, my extremest means Lie all unlocked to your occasions.;If it stands, as you do, in honor of your honor, be assured that my purse, my person, my extremist means, will be a great asset to your occasion.
And now you know my meaning.;Now you know my meaning.
Alas, the storm is come again!;The storm is coming again.
A tailor made thee.;A tailor made you.
And shall, sir.;I will, sir.
And must she die for this?;Is she dying for this?
Am I come near ye now?— Welcome, gentlemen!;Am I nearing you now?
A lover is more condoling.;A lover is more condoling.
An oath, an oath, I have an oath in heaven.;An oath, an oath, I have an oath in heaven.
A king, perhaps— My lord— How chance the prophet could not at that time Have told me, I being by, that I should kill him?;A king, perhaps, my lord, how chance the prophet would have told me that I should kill him?
And are not you my husband?;Are you my husband?
A thousand, sir, Early though ’t be, have on their riveted trim And at the port expect you.;A thousand, sir, have on their riveted trim and at the port expect you.
Antony, Leave thy lascivious wassails.;Antony, leave your lascivious wassails.
And so they parted.;They were slain.
And she goes down at twelve.;She goes down at twelve.
Amen, with all my heart.;Amen, with all my heart.
And how cam’st thou hither?;How do you get here?
And so, I pray thee, call Beatrice.;So, pray you, call Beatrice.
A ripe age.;A ripe age.
Ah, this thou shouldst have done And not have spoke on ’t!;You should have done this and not spoken on it.
And you, sir.;You, sir.
And may, but how?;How?
A contagious breath.;A contagious breath.
Appear and pertly!— No tongue.;Appear and behold!
And that is Claudio.;That is Claudio.
Approach thou like the rugged Russian bear, The armed rhinoceros, or th' Hyrcan tiger; Take any shape but that, and my firm nerves Shall never tremble.;Approach you like the rugged Russian bear, the armed rhinoceros, or your tiger, and take any shape but that, and my firm nerves will never tremble.
And when the mind is quickened, out of doubt, The organs, though defunct and dead before, Break up their drowsy grave and newly move, With casted slough and fresh legerity.;When the mind is quickened, the organs, even though they were dead before, break up their drowsy grave and move slowly, with a slough and a fresh legerity.
And how does your content Tender your own good fortune?;How does your content make you happy?
Are you sure of that?;Are you sure of that?
A fox when one has caught her And such a daughter Should sure to the slaughter, If my cap would buy a halter.;A fox when one has caught her and a fox should be slaughtered, if my cap would buy a halter.
All take hands.;All of us take hands.
Adieu, good Queen.;Adieu, good Queen.
A piece of work that will make sick men whole.;A piece of work that will make sick men whole.
And for mine own part, I durst not laugh for fear of opening my lips and receiving the bad air.;For my part, I do not want to laugh for fear of opening my lips and receiving the bad air.
Alas, poor rogue, I think indeed she loves me.;Poor rogue, I think she loves me.
And I in all unwillingness will go.;I will go in my best interest.
All may be well enough.;All is well enough.
And I am witness with her that she did.;I am witnessing her doing it.
After dinner Your hazard shall be made.;After dinner, your hazard will be made.
And private in his chamber pens himself, Shuts up his windows, locks fair daylight out, And makes himself an artificial night.;He sat in his chamber, slit his windows, locks out the daylight, and makes himself an artificial night.
And by all means stir on the youth to an answer.;The youth will be able to get a response.
A golden mind stoops not to shows of dross.;A golden mind stoops away from shows of dross.
And after that he came thus sad away?;He was so saddened by that?
All there is thine.;All you have to do is to be thin.
A dry jest, sir.;A dry jest, sir.
Alas, poor caitiff!;Poor caitiff!
And you by land.;You are by land.
And we, like friends, will straightway go together.;We will, like friends, go straight to each other.
A stoup of wine!;A stoup of wine!
And Cassius too.;And Cassius too.
A southwest blow on ye And blister you all o'er!;A blow from your southwest and you all are o'er!
Are you our daughter?;Are you our daughter?
And now I do bethink me, it was she First told me thou wast mad, then camest in smiling, And in such forms which here were presupposed Upon thee in the letter.;Now I think about it, she first told me you were mad, then came in smiling, and in such forms that were presupposed here.
A surgeon!;A surgeon!
Aha!;Aha!
And badest me bury love.;I love you.
Antonio is a good man.;Antonio is a good man.
Am I myself?;Am I myself?
And so farewell, Signior Lucentio.;So far, Signior Lucentio.
And this cuff was but to knock at your ear and beseech list'ning.;This cuff was just to knock at your ear and beseech list'ning.
A rarer spirit never Did steer humanity, but you gods will give us Some faults to make us men.;A rarer spirit never did steer humanity, but you gods will give us some faults to make us men.
A worthy fool!;A worthy fool!
And the best of me is diligence.;The best thing about me is diligence.
And this may help to thicken other proofs That do demonstrate thinly.;This may help to thicken other proofs that do not show up.
And what said he?;What was he saying?
An angel is like you, Kate, and you are like an angel.;An angel is like you, Kate, and you are like an angel.
About!;About!
All springs reduce their currents to mine eyes, That I, being governed by the watery moon, May send forth plenteous tears to drown the world.;All springs reduce their currents to mine eyes, that I, being governed by the watery moon, may send tears to drown the world.
A plague upon the tyrant that I serve!;A plague on the tyrant I serve.
Alas, my lord, Your wisdom is consumed in confidence.;Oh my lord, your wisdom is consumed in confidence.
An I had been a man of any occupation, if I would not have taken him at a word, I would I might go to hell among the rogues.;If I had been a man of any occupation, if I hadn’t taken him at a word, I would go to hell among the rogues.
And I do know by this they stay for me In Pompey’s porch.;I know that they stay for me on Pompey’s porch.
And I am your Rosalind.;I am Rosalind.
A whole one, I.;I am a whole.
And therefore, since I cannot prove a lover To entertain these fair well-spoken days, I am determinèd to prove a villain And hate the idle pleasures of these days.;Since I cannot prove a lover to entertain these fairly well-spoken days, I am a determinant to prove a villain and hate the idle pleasures of these days.
And then, as we have ta'en the sacrament, We will unite the white rose and the red.;As soon as we have ta'en the sacrament, we will unite the white rose and the red.
Advantage is a better soldier than rashness.;Advantage is a better soldier than rashness.
And that were much he should, for he is given To sports, to wildness and much company.;He should have done everything he should, because he is given to sports, to wildness and to much company.
Against my will, I am sent to bid you come in to dinner.;I am sent to ask you to come in to dinner.
Abhorrèd slave, Which any print of goodness wilt not take, Being capable of all ill!;I am a slain slave, which is not a good thing, and is capable of all ill.
And this our life, exempt from public haunt, Finds tongues in trees, books in the running brooks, Sermons in stones, and good in everything.;This is our life, exempt from public haunting, and it is a place where tongues are found in trees, books in the running brooks, Sermons in stones and good in everything.
And thane of Cawdor too: went it not so?;And that is the case of Cawdor.
Am I a married man or a bachelor?;Am I a married man or a bachelor?
And I as I love Hastings with my heart.;I love Hastings with my heart.
And there were drawn Upon a heap a hundred ghastly women, Transformèd with their fear, who swore they saw Men all in fire walk up and down the streets.;There were a hundred ghastly women, transformed with their fear, who swore they saw men in fire walk up and down the streets.
And, sir, tonight I do entreat that we may sup together.;I am going to be able to sup together tonight.
And we’ll wear out In a walled prison packs and sects of great ones That ebb and flow by the moon.;We will wear out in a walled prison pack and sects of great ones that ebb and flow by the moon.
And, as the jest did glance away from me, 'Tis ten to one it maimed you two outright.;As the jest looked away from me, 'Tis ten to one it mutilated you two outright.
A friendly eye could never see such faults.;A friendly eye could never see such faults.
And in the morning early will we both Fly toward Belmont.;In the morning, we will both fly towards Belmont.
And to sink in it, should you burthen love— Too great oppression for a tender thing.;If you sink in it, you will be tempted to fall in love.
Amen!;Amen!
And but my noble Moor Is true of mind and made of no such baseness As jealous creatures are, it were enough To put him to ill thinking.;My noble Moor is true of mind and made of no such baseness as jealous creatures.
Are you the lady of the house?;Are you the lady of the house?
A maiden never bold, Of spirit so still and quiet that her motion Blushed at herself.;A maiden never bold, of spirit so still and quiet that her motion shook her head.
A simple countryman that brought her figs.;A simple countryman who brought her figs.
A fire, good Curtis.;A fire, Curtis.
And there is a forerunner come from a fifth, the Prince of Morocco, who brings word the prince his master will be here tonight.;There is a fifth of the prince of Morocco, who says the prince will be here tonight.
And in their ship I am sure Lorenzo is not.;I am sure Lorenzo is not.
Am I like such a fellow?;Am I like a fellow?
And then the moon, like to a silver bow New bent in heaven, shall behold the night Of our solemnities.;The moon will be able to bow like a silver bow in heaven.
A gentleman.;A gentleman.
And leave out thee?;Leave you out?
Alas, who knows?;Who knows?
Are you yet determined Today to marry with my brother’s daughter?;Are you yet determined to marry my brother’s daughter?
A tomb Must cover thy sweet eyes.;A tomb must cover your sweet eyes.
All’s well.;All is good.
And now I’ll do ’t.;I will do it.
Are they good?;Are they good?
And my trust, Like a good parent, did beget of him A falsehood in its contrary as great As my trust was, which had indeed no limit, A confidence sans bound.;My trust, like a good parent, shook him up as much as I was, and he was not bound by it.
And now, I pray you, sir— For still ’tis beating in my mind—your reason For raising this sea storm?;Now, I pray you, sir, for you, you are the reason for raising this sea storm.
And when the cross blue lightning seemed to open The breast of heaven, I did present myself Even in the aim and very flash of it.;When the blue lightning seemed to open the breast of heaven, I presented myself even in the aim and flash of it.
Ah, do not tear away thyself from me!;Oh, don’t tear yourself away from me!
Another general shout!;Another shout!
A heavy sight!;A heavy sight!
Adieu, Lest our old robes sit easier than our new!;Adieu, let’s sit our old robes easier than our new ones.
And by how much she strives to do him good She shall undo her credit with the Moor.;By how much she is trying to do him good, she will give him credit to the Moor.
All but mariners Plunged in the foaming brine and quit the vessel, Then all afire with me.;All except mariners sat in the foaming brine and quit the vessel, then afired with me.
Ah, my good lord, what have I seen tonight!;Oh, my good lord, what have I seen tonight?
And with my hand I seal my true heart’s love.;With my hand, I seal my heart’s love.
And on that vice in him will my revenge find notable cause to work.;I will find a good cause to work on that vice in him.
All this done Upon the gad?—Edmund, how now?;What is done Upon the end of the day?
Addicted so and so.—” And there put on him What forgeries you please.;He is a man who is a man of kindness.
All ready.;All is ready.
Alas, good Kate, I will not burden thee, For knowing thee to be but young and light— Too light for such a swain as you to catch, And yet as heavy as my weight should be.;I will not burden you, because I know you to be young and light, too light for a swain as you catch, and yet as heavy as my weight should be.
Alack the day.;The day is right.
All which the Moor is defective in.;All that the Moor is defective in.
And thou, all-shaking thunder, Smite flat the thick rotundity o' th' world, Crack nature’s molds, all germens spill at once That make ingrateful man!;You, all-shaking thunder, smit the thick rotundity o' th' world, crack nature’s molds, all germens spill at once that make a man irritable
A foolish heart, that I leave here behind.;I have a foolish heart, that I leave here behind.
Alack, why thus?;Why?
Almost afraid to know itself.;It is almost afraid to know itself.
A man, young lady!;A man, a young lady!
And where’s Cordelia?— Seest thou this object, Kent?;Where is Cordelia?
And it is very much lamented, Brutus, That you have no such mirrors as will turn Your hidden worthiness into your eye That you might see your shadow.;It is very regrettable, Brutus, that you have no mirrors that will turn your hidden worthiness into your eye so you can see your shadow.
And how long is that, think you?;How long is that, think you?
Am I your bird?;Am I your bird?
Ah, my poor princes!;Oh, my poor princes!
And is he a man to encounter Tybalt?;Is he a man who will meet Tybalt?
And, being men, bearing the will of Caesar, It will inflame you, it will make you mad.;Being men, bearing the will of Caesar, it will inflame you and make you mad.
Apothecary!;Apothecary!
And, honest company, I thank you all, That have beheld me give away myself To this most patient, sweet and virtuous wife.;I thank you all for your kindness and kindness.
And what of him?;What about him?
Ah, sirrah, a body would think this was well-counterfeited.;If you think this was a good thing, sir, a body would think it was a good thing.
And so am I for no woman.;I am for no woman.
And, sister, as the winds give benefit And convey is assistant, do not sleep, But let me hear from you.;If you are a sister, as the winds give benefit and convey it is assistant, do not sleep, but let me hear from you.
A plague o' both your houses!;A plague o' both your houses!
A most unhappy one.;A very unhappy one.
Ah, poor heart, he is so shaked of a burning quotidian tertian that it is most lamentable to behold.;He is so shaken by a burning tertian that it is most regrettable to behold.
A good direction, warlike sovereign.;A good direction, warlike sovereign.
And your horse now would make him an ass.;Your horse would make him an ad.
Antonio, as I heard in Genoa— What, what, what?;Antonio, as I heard in Genoa— What, what, what?
And therefore haste away, For we must measure twenty miles today.;We must be able to measure twenty miles today.
And golden Phoebus never be beheld Of eyes again so royal!;It will never be seen again of eyes so royal!
Antonio shall become bound, well.;Antonio will be bound, well.
Alas, poor country!;Poor country!
An honest tale speeds best being plainly told.;An honest tale is the best way to be told.
A pox of drowning thyself!;A pox of drowning youself!
Are you my wife and will not call me “husband”?;Are you my wife and will not call me “husband”?
Antony only, that would make his will Lord of his reason.;Antony would be Lord of his reason.
And speak ’t again, my lord.;And speak again, my lord.
All things shall be well.;Everything will be good.
And when shalt thou see him again?;When will you see him again?
And shall, or some of us will smart for it.;You will, or some of us will, be smart for it.
And for the rest o' th' fleet, Which I dispersed, they all have met again And are upon the Mediterranean float, Bound sadly home for Naples, Supposing that they saw the king’s ship wracked And his great person perish.;For the rest of the fleet, which I dispersed, they have all met again and are on the Mediterranean float, Bound sadly home for Naples, assuming that they saw the king’s ship wracked
Am I not stayed for, Cinna?;Am I not staying for Cinna?
And terms compulsatory, those foresaid lands So by his father lost.;He lost his father.
An the duke had not given him sixpence a day for playing Pyramus, I’ll be hanged.;If the duke had not given him sixpence a day for playing Pyramus, I will be hanged.
And tell the Dauphin His jest will savor but of shallow wit When thousands weep more than did laugh at it.;Tell the Dauphin that his jest will be a little shallow when thousands of people weep more than they laughed at it.
A credulous father, and a brother noble— Whose nature is so far from doing harms That he suspects none, on whose foolish honesty My practices ride easy.;A credulous father, and a brother noble—who is so far from doing harms that he is not suspecting.
And pluck the wings from painted butterflies To fan the moonbeams from his sleeping eyes.;Plow the wings from painted butterflies to fan the moonbeams from his sleeping eyes.
And to see how he prizes the foolish woman your wife!;To see how he treats the foolish woman your wife!
A gentleman, Nurse, that loves to hear himself talk, and will speak more in a minute than he will stand to in a month.;A gentleman, Nurse, who loves to hear himself talk more in a minute than he will speak in a month.
And sowing the kernels of it in the sea, bring forth more islands.;And sowing the kernels of it in the sea, bring forth more islands.
A dire induction am I witness to, And will to France, hoping the consequence Will prove as bitter, black, and tragical.;I am witnessing a terrible induction, and will be able to send a message to France, hoping the consequences will be bitter, black, and tragic.
And most dear actors, eat no onions nor garlic, for we are to utter sweet breath.;And dear actors, do not eat onions or garlic, because we are to utter sweet breath.
Alas the day!;It is the day of the day!
And twenty of these puny lies I’ll tell, That men shall swear I have discontinued school Above a twelvemonth.;Twenty of these lies I will tell men that I have been told I have discontinued school over a twelve month period.
And yesterday the bird of night did sit Even at noon-day upon the marketplace, Hooting and shrieking.;Yesterday night, the bird of night sat on the marketplace, shrieking and sneezing.
Another way I have to man my haggard, To make her come and know her keeper’s call.;I have another way to make her come and know her keeper’s call.
Ah, he is young, and his minority Is put unto the trust of Richard Gloucester, A man that loves not me nor none of you.;He is young, and his minority is put to the trust of Richard Gloucester, a man who does not love me or you.
An evil soul producing holy witness Is like a villain with a smiling cheek, A goodly apple rotten at the heart.;A evil soul producing holy witness is like a villain with a smiling cheek, a goodly apple rotten at the heart.
A fiend like thee might bear my soul to hell.;A fiend like you might bear my soul to hell.
Ah, let be, let be!;Let’s go, let’s go!
And that distilled by magic sleights Shall raise such artificial sprites As by the strength of their illusion Shall draw him on to his confusion.;That distilled by magic sleights will raise such artificial sprites as will draw him to his confusion.
And Launcelot, soon at supper shalt thou see Lorenzo, who is thy new master’s guest.;You will soon, at supper, see Lorenzo, who is your new master’s guest.
And God forbid, my dear and faithful lord, That you should fashion, wrest, or bow your reading, Or nicely charge your understanding soul With opening titles miscreate, whose right Suits not in native colors with the truth; For God doth know how many now in health Shall drop their blood in approbation;God forbids you, dear and faithful lord, to wear, wrest, or bow your reading, or to charge your understanding soul with opening titles miscreate, whose right is not in native colors with the truth.
And what’s her history?;What is her history?
And when please you to say so?;When will you tell me that?
A most ridiculous monster, to make a wonder of a poor drunkard.;A ridiculous monster, to make a wonder of a poor drunkard.
Are you he?;Are you he?
Are you native of this place?;Are you native of this place?
All the world desires her.;All the world wants her.
A quarrel, but nothing wherefore.;A dispute, but nothing to do with that.
A plague o' both your houses!;A plague o' both your houses!
A calendar, a calendar!;A calendar, a calendar!
And not a jot of “Tranio” in your mouth.;You are not a jot of “Tranio” in your mouth.
Are you his brother?;Are you his brother?
Adieu, adieu!;Adieu, adieu!
And speak parrot?;And speak parrot?
And whatsoever else shall hap tonight, Give it an understanding, but no tongue.;If you are going to be hapless tonight, give it a good understanding, but no tongue.
Ah, good Demetrius, wilt thou give him me?;Good Demetrius, will you give him me?
A match!;A match!
A man is master of his liberty; Time is their master, and when they see time They’ll go or come.;A man is master of his liberty; Time is their master, and when they see time, they will go or come.
Alas, poor ghost!;Poor ghost!
Alack, sir, you cannot see your way.;You can't see your way.
A spirit, a spirit.;A spirit, a spirit.
And buried, gentle Tyrrel?;And buried, gentle Tyrrel?
And when was he wont to wash his face?;When was he going to wash his face?
Adieu, noble Agrippa.;Adieu, noble Agrippa.
And I.;I.
Are you answered?;Are you answered?
Alas, gentlemen— Help, ho!— Lieutenant—sir, Montano— Help, masters!—Here’s a goodly watch indeed!;Oh, gentlemen, help, ho!
And I for Rosalind.;I am for Rosalind.
Alas now, pray you, Work not so hard.;Now, pray you, work not so hard.
And squabble?;And squabble?
And did you see the handkerchief?;Did you see the handkerchief?
And so say I.;I say that.
And can you by no drift of conference Get from him why he puts on this confusion, Grating so harshly all his days of quiet With turbulent and dangerous lunacy?;Can you get from him by no drift of conference why he puts this confusion on his mind, slamming his days of quiet with a stifle and dangerous lunacy?
And so, my lord, adieu.;Oh my lord, adieu.
And the hour, I think, is come To give him hearing.;I think the hour is coming to give him a hearing.
And, I think, if my breast had not been made of faith, and my heart of steel, She had transformed me to a curtal dog and made me turn i' th' wheel.;If my breast had not been made of faith, and my heart of steel, she would have transformed me into a curtal dog and made me turn i' s wheel.
A good epithet!;A good epithet.
And let him ply his music.;Let him ply his music.
And of the heat of the ginger.;The heat of the ginger.
Alas, that they are so, To die even when they to perfection grow!;Oh, they are so, to die even when they grow to perfection.
And then, I hope, thou wilt be satisfied.;I hope you are satisfied.
Alas, I rather hate myself For hateful deeds committed by myself.;I hate myself for hateful acts committed by myself.
An he speak any thing against me, I’ll take him down, an he were lustier than he is, and twenty such Jacks.;If he speaks anything against me, I will take him down, he was lustrier than he is, and twenty such Jacks.
And so far am I glad it so did sort, As this their jangling I esteem a sport.;I am glad it did, as I sat down with them and I think it is a sport.
And is it thus?;Is that the case?
And they that are most gallèd with my folly, They most must laugh.;They are the ones who are most disgusted with my folly.
And the queen too, and that presently.;And the queen, and that is now.
And so doth mine.;Mine.
A dog of that house shall move me to stand.;A dog of that house will move me to stand.
A pack of blessings light upon thy back, Happiness courts thee in her best array,;A pack of blessings light upon your back, Happiness is your best friend.
And so do I.;I do.
All hell shall stir for this.;All hell will stir for this.
All the better.;All the better.
All will be well.;All will be good.
And death, not Romeo, take my maidenhead!;Death, not Romeo, take my maidenhead!
And what of all this?;What is that all of this?
And yet, by the very fangs of malice I swear, I am not that I play.;I swear I am not that I play.
A piece of ice.;A piece of ice.
All strange and terrible events are welcome, But comforts we despise.;All strange and terrible events are welcome, but we are a little disappointed.
Alack, what trouble Was I then to you!;What a problem did I have?
And smelt so?;And smelt it?
Are you of good or evil?;Are you good or evil?
Antony Did tell me of you, bade me trust you, but I do not greatly care to be deceived, That have no use for trusting.;Antony told me of you, bade me trust you, but I do not care much about being deceived.
And know it now: the senate have concluded To give this day a crown to mighty Caesar.;Now you know it: the senate has concluded to give Caesar a crown today.
Alas, thou hast misconstrued everything!;You have misinterpreted everything.
And that you would have me to do!;That would be a good thing for you!
And when I have stol'n upon these sons-in-law, Then, kill, kill, kill, kill, kill, kill!;When I have stol'n on these sons-in-law, I will kill, kill, kill, kill, kill, kill, kill!
Alas, my liege, my wife is dead tonight.;My liege, my wife is dead tonight.
A very even way, but no such friend.;It is a very fair way, but no friend.
A monster, a very monster in apparel, and not like a Christian footboy or a gentleman’s lackey.;A monster, a very monster in clothing, and not like a Christian footboy or a gentleman’s lackey.
And patches will I get unto these cudgeled scars, And swear I got them in the Gallia wars.;I will get to these cudgeled scars, and swear I got them in the Gallia wars.
All is the fear and nothing is the love, As little is the wisdom, where the flight So runs against all reason.;Everything is fear and nothing is love, as little is wisdom, where the flight So runs against all reason.
And to that end we wished your Lordship here T' avoid the censures of the carping world.;To that end, we wish your Lordship here T's free from the slanders of the world.
A crow without feather?;A crow without feathers?
and but I be deceived, Signior Baptista may remember me, Near twenty years ago, in Genoa, Where we were lodgers at the Pegasus.;I was tipped off by Signior Baptista, who was a lodger at the Pegasus.
Alas Iago, What shall I do to win my lord again?;What will I do to win my lord again?
Also King Lewis the Tenth, Who was sole heir to the usurper Capet, Could not keep quiet in his conscience, Wearing the crown of France, till satisfied That fair Queen Isabel, his grandmother, Was lineal of the Lady Ermengare, Daughter to Charles the foresaid duke of Lorraine, By the which marriage the line of Charles the Great Was reunited to the crown of France.;King Lewis the Tenth, who was sole heir to the usurper Capet, could not keep quiet in his conscience, bringing the crown of France, until he satisfied that fair Queen Isabel, his grandmother, was lineal
A likely piece of work, that you should find it in your chamber, and not know who left it there!;It is a likely piece of work that you should find in your chamber and not know who left it there.
And when goes hence?;When is that going?
And jealous Oberon would have the child Knight of his train, to trace the forests wild.;He would have the child Knight of his train, to trace the forests wild.
A greater gift than that I’ll give my cousin.;I will give my cousin a greater gift than that.
And never could maintain his part but in the force of his will.;He never could keep his part, but in the force of his will.
A third cannot be matched unless the devil himself turn Jew.;A third cannot be matched unless the devil himself turns Jew.
A good note, that keeps you from the blow of the law.;A good note, that keeps you from the blow of the law.
And for Cassio, let me be his undertaker.;For Cassio, let me be his undertaker.
A piece of him.;He is a piece of him.
Antonio, O my dear Antonio!;Antonio, dear Antonio!
Adieu, adieu, adieu.;Adieu, adieu, adieu.
And so will I.;I will.
All thy tediousness on me, ah?;What is your tediousness on me?
And as our vineyards, fallows, meads, and hedges, Defective in their natures, grow to wildness, Even so our houses and ourselves and children Have lost, or do not learn for want of time, The sciences that should become our country, But grow like savages, as soldiers will;As our vineyards, fallows, meads, and hedges grow to wildness, our houses and ourselves and our children have lost or do not learn for long enough to learn the science that should become our country, but
Amen.;Amen.
All that is spoke is marred.;All that is spoken is slammed.
And art thou living, Stephano?;You live in the same way, Stephano?
And now who knows But you, Lorenzo, whether I am yours?;Who knows you, Lorenzo, whether I am yours?
A velvet dish!;A velvet dish!
And I pray God grant them a fair departure.;I pray God will give them a fair departure.
A more unhappy lady, If this division chance, ne’er stood between, Praying for both parts.;A more unhappy lady, if this division chance was a chance, ne’er stood between them, praising both parties.
And when she went away now, “Let this fellow be looked to.” “Fellow!” Not “Malvolio,” nor after my degree, but “fellow.” Why, everything adheres together, that no dram of a scruple, no scruple of a scruple, no obstacle, no incredulous or unsafe circumstance—what can be said?;When she went away, she said, “Let this fellow be looked at.” “Fellow!” Not “Malvolio,” nor after my degree, but “fellow.” Why, everything adheres together, that no 
And what will you do now?;What will you do now?
And yet I do thee wrong to mind thee of it, For thou art framed of the firm truth of valor.;I do not want to mind you, because you are framed by the truth of valor.
Affection!;Affection!
All is but toys.;All is a game.
All schooldays' friendship, childhood innocence?;All schooldays friendship, childhood innocence?
A parlous boy!;A terrible boy!
And find I am alone felicitate In your dear highness' love.;I am alone and I am very happy with your love for you.
Alack, my lord, that fault is none of yours.;Oh, my lord, that is not your fault.
Ah ha!;Ah ha!
And, as you said (and wisely was it said) 'Tis meet that some more audience than a mother— Since nature makes them partial—should o'erhear The speech, of vantage.;You said (and wisely was it said) that 'Tis meeting that some more audience than a mother should o'erhear The speech, of vantage.
A right good markman!;A good markman!
And fixed his eyes upon you?;He fixed his eyes on you.
And ask no other dowry with her but such another jest.;Ask no other dowry with her, but a so-called dowry.
And you, fair sister.;You, fair sister.
And now, good friends, As you are friends, scholars and soldiers, Give me one poor request.;Now, good friends, as you are friends, scholars and soldiers, give me one poor request.
And from her womb children of divers kind We sucking on her natural bosom find, Many for many virtues excellent, None but for some and yet all different.;We are a huge fan of her womb children, many for many virtues excellent, none but for some and yet all different.
An you will not be answered with reason, I must die.;If you are not answered with reason, I will die.
And I do not doubt but to hear them say, “It is a sweet comedy.” No more words.;I do not doubt that they say, “It is a sweet comedy.”
All this my sister is, or else should be.;All this is my sister, or should she be.
And you by land.;You are by land.
Antonio and old Shylock, both stand forth.;Antonio and Shylock stand up.
And some have greatness thrust upon them.” Heaven restore thee!;Some have greatness thrust upon them.
A plague upon you all!;You are all plagued!
A blessèd labor, my most sovereign lord.;A blessèd labor, my sovereign lord.
Am I not wise?;Am I not wise?
And yet complainest thou of obstruction?;And yet you complain of obstruction?
All my reports go with the modest truth, Nor more, nor clipped, but so.;All my reports are based on the modest truth, and I do not have more, nor clipped it.
And when I do, I swear It shall be Romeo, whom you know I hate, Rather than Paris.;When I do, I swear that Romeo will be the one who you know I hate, and not Paris.
A very weak monster.;A very weak monster.
And I must Rid all the sea of pirates, then, to send Measures of wheat to Rome.;I must then take all the pirates out of Rome to send me wheat measures.
A baubling vessel was he captain of, For shallow draught and bulk unprizable, With which such scathful grapple did he make With the most noble bottom of our fleet, That very envy and the tongue of loss Cried fame and honor on him.—What’s the matter?;He was captain of a baubling vessel, for a shallow draught and bulk unprizable, with which he made the most noblest of our fleet, That envy and the tongue of loss Cried
And what to?;What do you think?
And died that day when Viola from her birth Had numbered thirteen years.;Viola died that day when she died from her birth.
And what’s he then that says I play the villain?;What is he saying when I play the villain?
A kind good night to all!;It was a good night to all!
And yet it is not: it is but so-so.;It is not so.
A drum, a drum!;A drum, a drum!
All the world’s a stage, And all the men and women merely players.;All the world is a stage, and all the men and women are just players.
Alas, I took great pains to study it, and ’tis poetical.;I took great pains to study it, and it is poetic.
And let her speak of me before her father.;Let her speak of me before her father.
And wished to see thee cross-gartered.” Cross-gartered?;Have you ever been cross-gartered?
And wilt thou have me?;Were you going to have me?
And I have reason for it.;I have reason for it.
After the battle let George Stanley die.;After the battle let George Stanley die.
And now methinks I have a mind to it.;Now I think I have a mind to it.
